"meta_education","rururb","energy","fuel","cap_GJ_average","cap_GJ_sd","n_cases","cap_GJ_se","name_meta_education","name_energy"
"junior_secondary","Urban","elec0_CC1","diesel_home",0,0,26,0,"Junior sec.","No elec, 
 CC"
"low_education","Rural","elec0_CC1","diesel_home",0,0,26,0,"Low educ.","No elec, 
 CC"
"low_education","Urban","elec0_CC1","diesel_home",0,0,26,0,"Low educ.","No elec, 
 CC"
"post_secondary","Rural","elec0_CC1","diesel_home",0,0,26,0,"Post sec.","No elec, 
 CC"
"post_secondary","Urban","elec0_CC1","diesel_home",0,0,26,0,"Post sec.","No elec, 
 CC"
"senior_secondary","Rural","elec0_CC1","diesel_home",0,0,26,0,"Senior sec.","No elec, 
 CC"
"senior_secondary","Urban","elec0_CC1","diesel_home",0,0,26,0,"Senior sec.","No elec, 
 CC"
"junior_secondary","Rural","elec0_CC1","electricity",0.011872285986278,0.146266734467418,26,0.0286852666630331,"Junior sec.","No elec, 
 CC"
"junior_secondary","Urban","elec0_CC1","electricity",0.011872285986278,0.146266734467418,26,0.0286852666630331,"Junior sec.","No elec, 
 CC"
"low_education","Rural","elec0_CC1","electricity",0.011872285986278,0.146266734467418,26,0.0286852666630331,"Low educ.","No elec, 
 CC"
"low_education","Urban","elec0_CC1","electricity",0.011872285986278,0.146266734467418,26,0.0286852666630331,"Low educ.","No elec, 
 CC"
"post_secondary","Rural","elec0_CC1","electricity",0.011872285986278,0.146266734467418,26,0.0286852666630331,"Post sec.","No elec, 
 CC"
"post_secondary","Urban","elec0_CC1","electricity",0.011872285986278,0.146266734467418,26,0.0286852666630331,"Post sec.","No elec, 
 CC"
"senior_secondary","Rural","elec0_CC1","electricity",0.011872285986278,0.146266734467418,26,0.0286852666630331,"Senior sec.","No elec, 
 CC"
"senior_secondary","Urban","elec0_CC1","electricity",0.011872285986278,0.146266734467418,26,0.0286852666630331,"Senior sec.","No elec, 
 CC"
"junior_secondary","Rural","elec0_CC1","paraffin",0.127322251986369,0.383495721644703,26,0.0752096987709879,"Junior sec.","No elec, 
 CC"
"junior_secondary","Urban","elec0_CC1","paraffin",0.127322251986369,0.383495721644703,26,0.0752096987709879,"Junior sec.","No elec, 
 CC"
"low_education","Rural","elec0_CC1","paraffin",0.127322251986369,0.383495721644703,26,0.0752096987709879,"Low educ.","No elec, 
 CC"
"low_education","Urban","elec0_CC1","paraffin",0.127322251986369,0.383495721644703,26,0.0752096987709879,"Low educ.","No elec, 
 CC"
"post_secondary","Rural","elec0_CC1","paraffin",0.127322251986369,0.383495721644703,26,0.0752096987709879,"Post sec.","No elec, 
 CC"
"post_secondary","Urban","elec0_CC1","paraffin",0.127322251986369,0.383495721644703,26,0.0752096987709879,"Post sec.","No elec, 
 CC"
"senior_secondary","Rural","elec0_CC1","paraffin",0.127322251986369,0.383495721644703,26,0.0752096987709879,"Senior sec.","No elec, 
 CC"
"senior_secondary","Urban","elec0_CC1","paraffin",0.127322251986369,0.383495721644703,26,0.0752096987709879,"Senior sec.","No elec, 
 CC"
"junior_secondary","Rural","elec0_CC1","kerosene",0,0,26,0,"Junior sec.","No elec, 
 CC"
"junior_secondary","Urban","elec0_CC1","kerosene",0,0,26,0,"Junior sec.","No elec, 
 CC"
"low_education","Rural","elec0_CC1","kerosene",0,0,26,0,"Low educ.","No elec, 
 CC"
"low_education","Urban","elec0_CC1","kerosene",0,0,26,0,"Low educ.","No elec, 
 CC"
"post_secondary","Rural","elec0_CC1","kerosene",0,0,26,0,"Post sec.","No elec, 
 CC"
"post_secondary","Urban","elec0_CC1","kerosene",0,0,26,0,"Post sec.","No elec, 
 CC"
"senior_secondary","Rural","elec0_CC1","kerosene",0,0,26,0,"Senior sec.","No elec, 
 CC"
"senior_secondary","Urban","elec0_CC1","kerosene",0,0,26,0,"Senior sec.","No elec, 
 CC"
